,XLF,XLF,XLI,XLI,XLRE,XLRE,AGG,AGG,SHY,SHY
,close,daily_return,close,daily_return,close,daily_return,close,daily_return,close,daily_return
timestamp,,,,,,,,,,
2020-12-21 05:00:00+00:00,28.72,0.008073008073008037,87.94,-0.010130571814498057,35.65,-0.021679473106476332,117.79,0.0,86.37,0.0
2020-12-22 05:00:00+00:00,28.44,-0.00974930362116988,87.53,-0.004662269729360902,35.9,0.007012622720897532,117.96,0.0014432464555564906,86.37,0.0
2020-12-23 05:00:00+00:00,28.89,0.015822784810126667,87.99,0.005255341025933946,35.56,-0.009470752089136392,117.88,-0.0006781959986436048,86.39,0.00023156188491380014
2020-12-24 05:00:00+00:00,28.95,0.0020768431983384517,88.0,0.00011364927832713256,35.91,0.00984251968503913,117.99,0.0009331523583304691,86.37,-0.00023150827642082206
2020-12-28 05:00:00+00:00,29.07,0.004145077720207224,88.11,0.0012499999999999734,36.2,0.008075744917850347,118.01,0.00016950589032971308,86.38,0.00011578094245678905
2020-12-29 05:00:00+00:00,28.99,-0.002751977984176146,87.53,-0.006582680739984137,35.92,-0.007734806629834279,118.03,0.00016947716295234727,86.38,0.0
2020-12-30 05:00:00+00:00,29.12,0.004484304932735439,88.14,0.006969039186564663,36.12,0.0055679287305121505,118.1,0.000593069558586734,86.385,5.7883769391198214e-05
2020-12-31 05:00:00+00:00,29.48,0.012362637362637319,88.72,0.006580440208758809,36.58,0.012735326688815052,118.19,0.0007620660457239303,86.38,-5.788041905430141e-05
2021-01-04 05:00:00+00:00,29.08,-0.013568521031207648,86.41,-0.02603697024346263,35.38,-0.032804811372334486,118.04,-0.001269142905491072,86.39,0.00011576753878217438
2021-01-05 05:00:00+00:00,29.21,0.004470426409903805,87.26,0.0098368244416156,35.31,-0.001978518937252649,117.92,-0.0010166045408336322,86.39,0.0
2021-01-06 05:00:00+00:00,30.5,0.044162957891133114,89.34,0.02383680953472389,35.17,-0.0039648824695553975,117.34,-0.00491858887381269,86.34,-0.0005787706910521662
2021-01-07 05:00:00+00:00,30.94,0.01442622950819672,89.83,0.00548466532348324,35.28,0.0031276656241114864,117.22,-0.0010226691665247145,86.36,0.00023164234422057284
2021-01-08 05:00:00+00:00,30.89,-0.001616031027795728,89.61,-0.002449070466436609,35.66,0.010770975056689114,117.08,-0.0011943354376385829,86.35,-0.00011579434923580934
2021-01-11 05:00:00+00:00,31.02,0.00420848170929089,89.58,-0.00033478406427855933,35.07,-0.016545148625911277,116.89,-0.001622822002049884,86.34,-0.00011580775911979035
2021-01-12 05:00:00+00:00,31.34,0.010315925209542165,90.47,0.009935253404777855,35.09,0.0005702879954376794,116.99,0.0008555051758063481,86.34,0.0
2021-01-13 05:00:00+00:00,31.32,-0.0006381620931716903,89.64,-0.00917431192660545,35.57,0.013679110857794052,117.36,0.003162663475510863,86.33,-0.00011582117211028642
2021-01-14 05:00:00+00:00,31.46,0.00446998722860803,90.0,0.004016064257028162,35.79,0.0061849873488895035,117.13,-0.0019597818677573597,86.34,0.00011583458820818571
2021-01-15 05:00:00+00:00,30.94,-0.016528925619834656,88.81,-0.013222222222222246,36.34,0.01536742106733735,117.25,0.0010245026893196396,86.35,0.0001158211721101754
2021-01-19 05:00:00+00:00,31.02,0.0025856496444731647,89.12,0.003490597905641213,36.1,-0.006604292790313715,117.41,0.0013646055437099847,86.38,0.00034742327735970413
2021-01-20 05:00:00+00:00,30.89,-0.004190844616376532,89.6,0.0053859964093356805,36.85,0.020775623268697974,117.42,8.517162081589369e-05,86.37,-0.00011576753878206336
2021-01-21 05:00:00+00:00,30.56,-0.010683068954354225,88.97,-0.007031249999999933,36.73,-0.0032564450474898976,117.25,-0.001447794242888767,86.38,0.00011578094245678905
2021-01-22 05:00:00+00:00,30.34,-0.007198952879581166,88.51,-0.005170282117567648,36.82,0.0024503130955622066,117.25,0.0,86.38,0.0
2021-01-25 05:00:00+00:00,30.12,-0.007251153592616966,87.91,-0.006778895040108535,37.15,0.008962520369364402,117.55,0.0025586353944562212,86.39,0.00011576753878217438
2021-01-26 05:00:00+00:00,29.87,-0.008300132802124827,87.1,-0.009213968831759733,37.53,0.010228802153432026,117.51,-0.0003402807316035261,86.38,-0.00011575413821052205
2021-01-27 05:00:00+00:00,29.01,-0.028791429527954437,85.37,-0.019862227324913828,37.05,-0.012789768185451744,117.52,8.509914049859013e-05,86.38,0.0
2021-01-28 05:00:00+00:00,29.53,0.01792485349879347,86.64,0.014876420288157277,37.13,0.0021592442645075316,117.44,-0.000680735194009463,86.37,-0.00011576753878206336
2021-01-29 05:00:00+00:00,28.94,-0.01997968167964781,84.7,-0.02239150507848564,36.76,-0.009964987880420217,117.31,-0.001106948228882798,86.4,0.0003473428273705892
2021-02-01 05:00:00+00:00,29.33,0.013476157567380742,85.65,0.011216056670602104,37.59,0.02257889009793268,117.23,-0.0006819537976301415,86.38,-0.00023148148148155467
2021-02-02 05:00:00+00:00,30.04,0.024207296283668578,87.47,0.02124927028604784,37.76,0.0045224793828144705,117.05,-0.001535443145952442,86.35,-0.00034730261634641213
2021-02-03 05:00:00+00:00,30.17,0.004327563249001409,87.54,0.000800274379787469,37.6,-0.004237288135593098,116.91,-0.001196070055531795,86.36,0.00011580775911990138
2021-02-04 05:00:00+00:00,30.88,0.023533311236327403,88.47,0.010623714873200685,37.81,0.005585106382978822,116.86,-0.0004276794115131155,86.36,0.0
2021-02-05 05:00:00+00:00,30.89,0.00032383419689119286,88.99,0.005877698654911168,37.94,0.0034382438508329116,116.71,-0.0012835871983570835,86.38,0.00023158869847139663
2021-02-08 05:00:00+00:00,31.27,0.012301715765620003,89.75,0.008540285425328697,38.02,0.0021085925144967987,116.83,0.0010281895296033738,86.37,-0.00011576753878206336
2021-02-09 05:00:00+00:00,31.31,0.0012791813239525496,89.98,0.002562674094707562,38.19,0.004471330878484947,116.88,0.0004279722673969921,86.35,-0.00023156188491391116
2021-02-10 05:00:00+00:00,31.3,-0.00031938677738729826,89.84,-0.0015559013114024856,38.45,0.006808064938465641,116.99,0.0009411362080766761,86.36,0.00011580775911990138
2021-02-11 05:00:00+00:00,31.2,-0.0031948881789137795,89.68,-0.0017809439002670624,38.38,-0.0018205461638491904,116.85,-0.0011966834772202395,86.36,0.0
2021-02-12 05:00:00+00:00,31.52,0.01025641025641022,90.3,0.006913470115967879,38.37,-0.00026055237102673434,116.58,-0.0023106546854941845,86.37,0.00011579434923580934
2021-02-16 05:00:00+00:00,32.09,0.018083756345177893,90.26,-0.000442967884828227,37.96,-0.010685431326557082,116.03,-0.004717790358552021,86.34,-0.0003473428273705892
2021-02-17 05:00:00+00:00,32.22,0.004051106263633475,89.96,-0.0033237314424995335,37.99,0.0007903055848261786,116.26,0.0019822459708696005,86.36,0.00023164234422057284
2021-02-18 05:00:00+00:00,32.03,-0.005896958410924857,89.51,-0.005002223210315515,37.97,-0.0005264543300869118,116.2,-0.0005160846378806649,86.36,0.0
2021-02-19 05:00:00+00:00,32.41,0.011863877614735951,90.98,0.016422746061892424,38.09,0.0031603897814065363,115.84,-0.0030981067125644968,86.37,0.00011579434923580934
2021-02-22 05:00:00+00:00,32.71,0.009256402344955283,91.27,0.0031875137392831654,38.31,0.0057757941716984895,115.48,-0.003107734806629847,86.35,-0.00023156188491391116
2021-02-23 05:00:00+00:00,32.91,0.0061143381228980775,91.55,0.003067820751616157,38.45,0.0036543983294179405,115.51,0.00025978524419811855,86.36,0.00011580775911990138
2021-02-24 05:00:00+00:00,33.53,0.018839258584017138,93.28,0.018896777717094526,38.63,0.004681404421326363,115.47,-0.0003462903644706472,86.335,-0.0002894858730894123
2021-02-25 05:00:00+00:00,32.94,-0.01759618252311368,91.56,-0.018439108061749532,38.0,-0.01630856847010098,114.41,-0.009179873560232088,86.21,-0.0014478484971333083
2021-02-26 05:00:00+00:00,32.31,-0.0191256830601092,90.38,-0.012887723896898295,37.34,-0.017368421052631478,115.34,0.008128660082160621,86.32,0.0012759540656537283
2021-03-01 05:00:00+00:00,33.32,0.031259671928195454,92.93,0.028214206682894538,37.38,0.0010712372790573355,115.09,-0.0021675047685104643,86.29,-0.0003475440222426851
2021-03-02 05:00:00+00:00,33.2,-0.0036014405762304635,92.66,-0.00290541267620803,37.15,-0.006153023006955749,115.11,0.00017377704405241445,86.31,0.0002317765673889305
2021-03-03 05:00:00+00:00,33.46,0.007831325301204783,92.76,0.0010792143319664493,36.69,-0.012382234185733587,114.69,-0.0036486838676048627,86.26,-0.0005793071486501766
2021-03-04 05:00:00+00:00,33.08,-0.011356843992827326,91.28,-0.015955153083225593,36.42,-0.007358953393295065,114.36,-0.0028773214752811915,86.26,0.0
2021-03-05 05:00:00+00:00,33.71,0.01904474002418377,93.44,0.0236634531113058,36.84,0.011532125205930832,114.28,-0.0006995452955578241,86.26,0.0
2021-03-08 05:00:00+00:00,34.14,0.012755858795609587,94.42,0.010488013698630283,37.02,0.004885993485342022,113.83,-0.003937696884844244,86.23,-0.0003477857639694326
2021-03-09 05:00:00+00:00,33.83,-0.00908025776215593,94.03,-0.004130480830332517,37.44,0.011345218800648205,114.26,0.003777563032592468,86.23,0.0
2021-03-10 05:00:00+00:00,34.52,0.020396098137747787,95.42,0.014782516218228237,37.81,0.009882478632478708,114.45,0.001662874146683091,86.26,0.0003479067609881703
2021-03-11 05:00:00+00:00,34.42,-0.0028968713789108147,95.49,0.0007335988262417992,38.37,0.014810896588204114,114.44,-8.737439930106561e-05,86.26,0.0
2021-03-12 05:00:00+00:00,34.77,0.010168506682161516,96.77,0.01340454497853183,39.03,0.017200938232994734,113.79,-0.0056798322264941525,86.25,-0.00011592858798981087
2021-03-15 04:00:00+00:00,34.57,-0.005752085130860007,97.58,0.008370362715717672,39.47,0.011273379451703702,113.91,0.0010545742156602422,86.26,0.00011594202898557171
2021-03-16 04:00:00+00:00,34.21,-0.01041365345675438,96.19,-0.01424472227915552,39.47,0.0,113.87,-0.0003511544201562078,86.26,0.0
2021-03-17 04:00:00+00:00,34.44,0.006723180356620784,97.3,0.011539661087431208,39.41,-0.0015201418799088984,113.86,-8.781944322477919e-05,86.28,0.00023185717597962174
2021-03-18 04:00:00+00:00,34.62,0.005226480836237002,97.18,-0.0012332990750255624,39.16,-0.0063435676224308235,113.42,-0.0038643948708940723,86.27,-0.00011590171534547888
2021-03-19 04:00:00+00:00,34.22,-0.011554015020219466,96.47,-0.007306030047334877,38.64,-0.01327885597548506,113.51,0.000793510844648182,86.27,0.0
2021-03-22 04:00:00+00:00,33.63,-0.01724137931034475,96.12,-0.0036280709028713165,38.68,0.0010351966873705098,113.73,0.00193815522861418,86.26,-0.00011591515011000197
2021-03-23 04:00:00+00:00,33.16,-0.013975617008623376,94.44,-0.017478152309613026,38.8,0.0031023784901758056,114.02,0.002549898883320134,86.27,0.00011592858798969985
2021-03-24 04:00:00+00:00,33.28,0.00361881785283491,95.13,0.007306226175349373,38.63,-0.004381443298968946,114.16,0.0012278547623223446,86.29,0.00023183030022044804
2021-03-25 04:00:00+00:00,33.84,0.016826923076923128,96.65,0.015978135183433384,38.96,0.00854258348433845,114.1,-0.0005255781359495559,86.3,0.00011588828369446524
2021-03-26 04:00:00+00:00,34.39,0.01625295508274216,98.32,0.017278841179513504,39.91,0.024383983572895174,113.91,-0.001665205959684446,86.3,0.0
2021-03-29 04:00:00+00:00,34.07,-0.009305030532131386,98.34,0.00020341741253071532,39.82,-0.002255073916311634,113.72,-0.0016679834957422646,86.28,-0.00023174971031281189
2021-03-30 04:00:00+00:00,34.31,0.0070443205165835465,98.77,0.0043725849094975455,39.65,-0.004269211451531918,113.81,0.0007914175167076376,86.28,0.0
2021-03-31 04:00:00+00:00,34.05,-0.007577965607694748,98.45,-0.0032398501569301796,39.49,-0.004035308953341699,113.83,0.00017573148229499402,86.25,-0.0003477051460362146
2021-04-01 04:00:00+00:00,34.47,0.012334801762114544,98.78,0.003351955307262511,40.12,0.015953405925550612,114.04,0.0018448563647546212,86.23,-0.00023188405797092138
2021-04-05 04:00:00+00:00,34.74,0.00783289817232391,100.0,0.012350678274954507,40.33,0.005234297108674069,113.81,-0.0020168361978253335,86.21,-0.0002319378406587802
2021-04-06 04:00:00+00:00,34.67,-0.002014968336211842,99.76,-0.0023999999999999577,40.43,0.002479543763947545,114.21,0.0035146296459009907,86.23,0.00023199164830067787
2021-04-07 04:00:00+00:00,34.84,0.004903374675512051,99.3,-0.004611066559743415,40.48,0.001236705416769679,114.03,-0.0015760441292355098,86.24,0.00011596892032916806
2021-04-08 04:00:00+00:00,34.85,0.0002870264064294137,99.54,0.0024169184290030454,40.28,-0.004940711462450453,114.31,0.0024554941682013443,86.27,0.0003478664192950731
2021-04-09 04:00:00+00:00,35.15,0.008608321377331363,100.51,0.009744826200522416,40.34,0.001489572989076482,114.18,-0.0011372583326042518,86.24,-0.000347745450330339
2021-04-12 04:00:00+00:00,35.3,0.00426742532005675,100.88,0.0036812257486815714,40.58,0.005949429846306309,114.15,-0.00026274303730955406,86.225,-0.00017393320964753656
2021-04-13 04:00:00+00:00,34.97,-0.009348441926345541,100.39,-0.0048572561459159225,40.82,0.005914243469689495,114.48,0.002890932982917205,86.25,0.00028993911278640816
2021-04-14 04:00:00+00:00,35.18,0.006005147269087852,100.52,0.0012949496961849327,40.57,-0.006124448799608051,114.39,-0.0007861635220126617,86.25,0.0
2021-04-15 04:00:00+00:00,35.15,-0.0008527572484366974,100.92,0.0039793076004774885,41.34,0.018979541533152622,114.84,0.003933910306844979,86.265,0.00017391304347835757
2021-04-16 04:00:00+00:00,35.4,0.007112375533428139,101.14,0.0021799445105032955,41.4,0.0014513788098693414,114.54,-0.002612330198537016,86.255,-0.00011592186866060672
2021-04-19 04:00:00+00:00,35.3,-0.0028248587570621764,100.72,-0.004152659679651949,41.53,0.0031400966183574575,114.45,-0.0007857517024620897,86.2515,-4.057735783435934e-05
2021-04-20 04:00:00+00:00,34.64,-0.018696883852691082,99.61,-0.011020651310563956,41.99,0.011076330363592568,114.63,0.0015727391874180707,86.28,0.0003304290360168771
2021-04-21 04:00:00+00:00,35.12,0.013856812933025209,100.97,0.01365324766589704,42.18,0.004524886877828038,114.74,0.0009596091773531601,86.28,0.0
2021-04-22 04:00:00+00:00,34.73,-0.011104783599088841,100.46,-0.005051005249083973,42.0,-0.004267425320056861,114.77,0.0002614606937423325,86.28,0.0
2021-04-23 04:00:00+00:00,35.38,0.018715807659084538,101.56,0.010949631694206818,42.24,0.005714285714285783,114.75,-0.00017426156661148884,86.26,-0.00023180343069073572
2021-04-26 04:00:00+00:00,35.52,0.003957037874505298,101.26,-0.002953918865695182,42.33,0.0021306818181816567,114.65,-0.0008714596949890296,86.24,-0.00023185717597973277
2021-04-27 04:00:00+00:00,35.8,0.007882882882882747,102.1,0.008295476989926831,42.33,0.0,114.37,-0.002442215438290485,86.23,-0.00011595547309817267
2021-04-28 04:00:00+00:00,35.94,0.003910614525139744,101.89,-0.0020568070519098036,42.18,-0.003543586109142405,114.43,0.0005246130978404651,86.25,0.00023193784065855816
2021-04-29 04:00:00+00:00,36.58,0.017807456872565464,102.61,0.0070664442045342835,42.49,0.007349454717875847,114.37,-0.0005243380232456962,86.27,0.00023188405797092138
2021-04-30 04:00:00+00:00,36.26,-0.00874794969928927,101.93,-0.006627034402104992,42.77,0.006589785831960571,114.49,0.001049226195680708,86.28,0.00011591515011022402
2021-05-03 04:00:00+00:00,36.44,0.004964147821290732,102.98,0.01030118708917871,42.54,-0.0053776011222820275,114.39,-0.0008734387282731682,86.26,-0.00023180343069073572
2021-05-04 04:00:00+00:00,36.73,0.007958287596048219,103.43,0.0043697805399107725,42.28,-0.00611189468735307,114.53,0.0012238832065740723,86.26,0.0
2021-05-05 04:00:00+00:00,37.03,0.00816771031854091,103.53,0.0009668374746205632,41.66,-0.01466414380321679,114.62,0.0007858203090893578,86.28,0.00023185717597962174
2021-05-06 04:00:00+00:00,37.58,0.014852822036186764,104.25,0.00695450594030711,41.86,0.004800768122899646,114.64,0.00017448961786770134,86.27,-0.00011590171534547888
2021-05-07 04:00:00+00:00,37.78,0.0053219797764769705,105.35,0.010551558752997625,42.37,0.012183468705207812,114.61,-0.0002616887648290156,86.31,0.000463660600440452
2021-05-10 04:00:00+00:00,37.75,-0.000794070937003788,105.45,0.0009492168960607561,42.56,0.004484304932735439,114.43,-0.0015705435825843495,86.28,-0.0003475842891901282
2021-05-11 04:00:00+00:00,37.08,-0.017748344370860925,103.89,-0.014793741109530578,42.06,-0.011748120300751896,114.18,-0.0021847417635235677,86.27,-0.00011590171534547888
2021-05-12 04:00:00+00:00,36.7,-0.01024811218985966,101.4,-0.023967658099913303,41.04,-0.024251069900142697,113.78,-0.0035032404974602027,86.26,-0.00011591515011000197
2021-05-13 04:00:00+00:00,37.29,0.016076294277929115,103.3,0.018737672583826415,41.56,0.012670565302144388,114.04,0.00228511161891376,86.28,0.00023185717597962174
2021-05-14 04:00:00+00:00,37.88,0.01582193617591865,104.73,0.013843175217812309,41.95,0.009384023099133776,114.3,0.0022799017888459616,86.28,0.0
2021-05-17 04:00:00+00:00,37.94,0.0015839493136218241,104.41,-0.0030554759858685276,41.97,0.00047675804529201393,114.2,-0.0008748906386700783,86.28,0.0
2021-05-18 04:00:00+00:00,37.43,-0.013442277279915649,102.89,-0.014557992529451114,42.05,0.0019061234214914347,114.06,-0.0012259194395797257,86.29,0.00011590171534536786
2021-05-19 04:00:00+00:00,37.19,-0.006411969008816465,102.31,-0.0056370881523957195,41.89,-0.0038049940546966976,113.9,-0.0014027704716815803,86.26,-0.0003476648510836178
2021-05-20 04:00:00+00:00,37.26,0.0018822264049476178,102.55,0.0023458117486070407,42.41,0.012413463833850447,114.29,0.0034240561896401456,86.3,0.00046371435195902144
2021-05-21 04:00:00+00:00,37.59,0.008856682769726287,103.04,0.004778156996587013,42.34,-0.0016505541145954705,114.34,0.00043748359436524,86.28,-0.00023174971031281189
2021-05-24 04:00:00+00:00,37.76,0.0045224793828144705,103.68,0.006211180124223503,42.8,0.01086443079829924,114.45,0.0009620430295609328,86.3,0.00023180343069073572
2021-05-25 04:00:00+00:00,37.38,-0.010063559322033733,103.37,-0.002989969135802517,42.92,0.002803738317757043,114.73,0.0024464831804280607,86.3,0.0
2021-05-26 04:00:00+00:00,37.51,0.003477795612626844,103.7,0.00319241559446648,43.02,0.002329916123019693,114.69,-0.0003486446439466828,86.32,0.00023174971031281189
2021-05-27 04:00:00+00:00,37.92,0.010930418555052057,105.12,0.01369334619093543,42.97,-0.001162250116225061,114.55,-0.001220681837998061,86.32,0.0
2021-05-28 04:00:00+00:00,37.99,0.0018459915611814814,105.12,0.0,43.26,0.006748894577612186,114.55,0.0,86.32,0.0
2021-06-01 04:00:00+00:00,38.22,0.00605422479599893,105.53,0.0039003044140029086,44.0,0.01710587147480358,114.33,-0.0019205587079877962,86.29,-0.0003475440222426851
2021-06-02 04:00:00+00:00,38.28,0.0015698587127159769,105.23,-0.002842793518430753,44.61,0.013863636363636411,114.48,0.0013119916032537926,86.3,0.00011588828369446524
2021-06-03 04:00:00+00:00,38.39,0.002873563218390718,104.97,-0.0024707782951630675,44.52,-0.0020174848688634395,114.21,-0.002358490566037874,86.27,-0.00034762456546932885
2021-06-04 04:00:00+00:00,38.47,0.0020838760093773168,105.34,0.0035248166142707316,44.56,0.0008984725965857088,114.68,0.004115226337448652,86.3,0.00034774545033045
2021-06-07 04:00:00+00:00,38.22,-0.006498570314530827,104.61,-0.006929941142965634,44.98,0.009425493716337385,114.6,-0.0006975933031043713,86.29,-0.00011587485515629492
2021-06-08 04:00:00+00:00,38.12,-0.0026164311878598134,104.88,0.0025810151993117536,45.22,0.00533570475767009,114.81,0.0018324607329842646,86.31,0.0002317765673889305
2021-06-09 04:00:00+00:00,37.76,-0.009443861490031513,103.79,-0.010392829900839007,45.27,0.0011057054400709365,115.04,0.002003309816218213,86.29,-0.00023172285946004845
2021-06-10 04:00:00+00:00,37.32,-0.01165254237288127,103.3,-0.004721071394161336,45.73,0.010161254694057709,115.28,0.0020862308762168436,86.32,0.00034766485108339573
2021-06-11 04:00:00+00:00,37.56,0.00643086816720273,103.51,0.002032913843175388,45.44,-0.0063415700852831325,115.23,-0.000433726578764726,86.3,-0.00023169601482853075
2021-06-14 04:00:00+00:00,37.17,-0.010383386581469645,103.04,-0.004540624094290346,45.7,0.005721830985915499,114.94,-0.00251670571899687,86.27,-0.00034762456546932885
2021-06-15 04:00:00+00:00,37.24,0.0018832391713747842,103.48,0.0042701863354037695,45.28,-0.009190371991247281,114.99,0.00043500957021058717,86.26,-0.00011591515011000197
2021-06-16 04:00:00+00:00,37.2,-0.0010741138560687036,102.5,-0.009470429068419106,44.87,-0.009054770318021266,114.62,-0.003217671101834907,86.18,-0.000927428703918376
2021-06-17 04:00:00+00:00,36.1,-0.029569892473118364,100.92,-0.015414634146341477,45.04,0.003788722977490666,114.98,0.0031408131216192903,86.175,-5.801810164784982e-05
2021-06-18 04:00:00+00:00,35.23,-0.02409972299168983,99.61,-0.012980578676179189,44.33,-0.01576376554174075,115.29,0.002696121064532875,86.11,-0.000754279083260756
2021-06-21 04:00:00+00:00,35.91,0.01930173147885328,101.48,0.0187732155406084,44.92,0.013309271373787679,114.99,-0.002602133749674884,86.13,0.00023226106143292569
2021-06-22 04:00:00+00:00,35.97,0.001670843776107045,101.59,0.0010839574300354204,44.72,-0.0044523597506679335,115.11,0.0010435690060006664,86.18,0.0005805178218971641
2021-06-23 04:00:00+00:00,36.04,0.0019460661662495937,101.36,-0.0022640023624372896,44.58,-0.0031305903398927137,115.05,-0.0005212405525150121,86.12,-0.0006962172197726435
2021-06-24 04:00:00+00:00,36.49,0.012486126526082275,102.15,0.0077940015785320504,44.37,-0.004710632570659512,115.09,0.00034767492394616184,86.13,0.0001161170459822447
2021-06-25 04:00:00+00:00,36.93,0.012058098109070992,102.35,0.0019579050416054233,44.69,0.0072120802343926815,114.86,-0.0019984360066035434,86.12,-0.00011610356437929958
2021-06-28 04:00:00+00:00,36.66,-0.007311129163281915,101.81,-0.005276013678553904,44.71,0.00044752741105402727,115.19,0.0028730628591329133,86.15,0.00034835113794695616
2021-06-29 04:00:00+00:00,36.53,-0.0035460992907799804,101.61,-0.0019644435713583874,44.68,-0.0006709908297920508,115.25,0.0005208785484851486,86.14,-0.00011607661056300955
2021-06-30 04:00:00+00:00,36.69,0.0043799616753352755,102.4,0.007774825312469202,44.33,-0.007833482542524695,115.33,0.000694143167028205,86.16,0.00023218017181325656
2021-07-01 04:00:00+00:00,36.98,0.007904061052057765,103.13,0.007128906249999956,44.51,0.004060455673358998,115.11,-0.0019075695829359196,86.13,-0.00034818941504177747
2021-07-02 04:00:00+00:00,36.94,-0.0010816657652784611,103.29,0.00155143993018525,44.72,0.004718040889687636,115.36,0.00217183563547918,86.17,0.00046441425751786447
2021-07-06 04:00:00+00:00,36.36,-0.015701136978884644,102.3,-0.009584664536741339,45.12,0.008944543828264706,115.73,0.003207350901525796,86.2,0.0003481490077752447
2021-07-07 04:00:00+00:00,36.41,0.001375137513751401,103.32,0.009970674486803555,45.35,0.0050975177304966035,115.93,0.0017281603732826056,86.21,0.0001160092807424018
2021-07-08 04:00:00+00:00,35.68,-0.020049436967865875,101.88,-0.013937282229965153,45.31,-0.0008820286659316778,116.06,0.0011213663417579678,86.25,0.00046398329660135573
2021-07-09 04:00:00+00:00,36.71,0.02886771300448432,103.49,0.015802905378877075,45.91,0.013242109909512134,115.68,-0.003274168533517141,86.22,-0.0003478260869564931
2021-07-12 04:00:00+00:00,37.07,0.00980659220920721,103.63,0.0013527877089574147,46.31,0.008712698758440496,115.61,-0.0006051175656985874,86.2,-0.00023196474135922518
2021-07-13 04:00:00+00:00,36.67,-0.010790396547073033,102.63,-0.009649715333397646,45.71,-0.012956164975167384,115.36,-0.0021624426952685516,86.13,-0.0008120649651972567
2021-07-14 04:00:00+00:00,36.5,-0.004635942187073971,102.62,-9.743739647272154e-05,46.11,0.008750820389411551,115.75,0.0033807212205270165,86.19,0.0006966213862766857
2021-07-15 04:00:00+00:00,36.62,0.0032876712328766544,102.82,0.0019489378288830572,46.18,0.0015181088700932932,116.0,0.002159827213822796,86.2,0.00011602274045707794
2021-07-16 04:00:00+00:00,36.12,-0.01365374112506823,101.91,-0.008850418206574617,46.23,0.0010827197921177145,115.9,-0.0008620689655172153,86.19,-0.00011600928074251282
2021-07-19 04:00:00+00:00,35.11,-0.02796234772978956,99.78,-0.020900794818957902,45.51,-0.015574302401038298,116.51,0.0052631578947368585,86.23,0.0004640909618285338
2021-07-20 04:00:00+00:00,35.98,0.024779265166619213,102.57,0.027961515333734033,46.33,0.018018018018018056,116.4,-0.0009441249678139307,86.27,0.00046387568131733836
2021-07-21 04:00:00+00:00,36.6,0.017231795441912334,103.55,0.009554450619089438,46.19,-0.003021800129505703,116.02,-0.003264604810996663,86.24,-0.000347745450330339
2021-07-22 04:00:00+00:00,36.2,-0.010928961748633892,103.17,-0.003669724770642202,45.86,-0.007144403550552014,116.29,0.0023271849681090195,86.25,0.00011595547309828369
2021-07-23 04:00:00+00:00,36.26,0.0016574585635358297,103.61,0.004264805660560311,46.28,0.00915830789358929,116.21,-0.0006879353340787375,86.26,0.00011594202898557171
2021-07-26 04:00:00+00:00,36.47,0.005791505791505891,103.56,-0.00048257890165037676,46.28,0.0,116.11,-0.0008605111436192914,86.24,-0.00023185717597973277
2021-07-27 04:00:00+00:00,36.46,-0.0002741979709349751,102.99,-0.0055040556199305035,46.65,0.00799481417458936,116.38,0.002325381104125279,86.26,0.00023191094619678942
2021-07-28 04:00:00+00:00,36.41,-0.0013713658804169748,102.75,-0.002330323332362272,46.37,-0.0060021436227224445,116.49,0.000945179584120881,86.27,0.00011592858798969985
2021-07-29 04:00:00+00:00,36.81,0.010985992859104732,103.56,0.007883211678832103,46.23,-0.003019193444037116,116.3,-0.0016310412910979233,86.27,0.0
2021-07-30 04:00:00+00:00,36.52,-0.007878293941863568,103.36,-0.0019312475859405431,46.38,0.0032446463335498166,116.46,0.001375752364574323,86.285,0.000173872725165225
2021-08-02 04:00:00+00:00,36.53,0.0002738225629790314,102.65,-0.006869195046439569,46.4,0.00043122035360054767,116.54,0.0006869311351538343,86.31,0.00028973749782701397
2021-08-03 04:00:00+00:00,36.94,0.01122365179304663,103.99,0.01305406721870428,46.59,0.004094827586206939,116.58,0.00034322979234580053,86.31,0.0
2021-08-04 04:00:00+00:00,36.63,-0.008391987005955448,102.58,-0.013558996057313144,46.44,-0.003219575016098042,116.57,-8.577800651921041e-05,86.28,-0.0003475842891901282
2021-08-05 04:00:00+00:00,37.11,0.01310401310401299,103.06,0.004679274712419579,46.81,0.007967269595176685,116.31,-0.0022304194904348984,86.24,-0.00046360686138158247
2021-08-06 04:00:00+00:00,37.86,0.02021018593371049,103.54,0.004657481078983228,46.73,-0.0017090365306559052,115.79,-0.004470810764336641,86.21,-0.0003478664192949621
2021-08-09 04:00:00+00:00,37.96,0.002641310089804616,103.13,-0.003959822290902193,46.52,-0.004493901134174916,115.58,-0.0018136281198722903,86.18,-0.00034798747245079475
2021-08-10 04:00:00+00:00,38.36,0.010537407797681642,104.18,0.010181324541840509,46.02,-0.010748065348237357,115.43,-0.0012978023879562928,86.15,-0.00034810860988632175
2021-08-11 04:00:00+00:00,38.8,0.011470281543274119,105.53,0.012958341332309331,46.27,0.005432420686658057,115.54,0.000952958502988821,86.19,0.00046430644225181616
2021-08-12 04:00:00+00:00,38.87,0.0018041237113401998,105.33,-0.0018951956789539093,46.43,0.0034579641236220926,115.55,8.65501125151269e-05,86.185,-5.801137022853897e-05
